"Area","Cod","Ind","Anno","Mese","Val"
"REG","00011","1900",2009,7,211872891.53
"REG","00011","1100",2009,8,298224264.21
"REG","00011","1200",2009,8,1196544504.85
"REG","00011","1300",2009,8,1254488713
"REG","00011","1400",2009,8,240280056.06
"REG","00011","1500",2009,8,48003276.31
"REG","00011","1600",2009,8,933713.68
"REG","00011","1700",2009,8,3196618.6
"REG","00011","1800",2009,8,143824.07
"REG","00011","1900",2009,8,194683508.74
"REG","00011","1100",2009,9,298182323.58
"REG","00011","1200",2009,9,1330407308.72
"REG","00011","1300",2009,9,1403968667.37
"REG","00011","1400",2009,9,224620964.93
"REG","00011","1500",2009,9,44722001.46
"REG","00011","1600",2009,9,1972977.03
"REG","00011","1700",2009,9,4863048.31
"REG","00011","1800",2009,9,146013.9
"REG","00011","1900",2009,9,182935048.65
"REG","00011","1100",2009,10,298224264.21
"REG","00011","1200",2009,10,1518814778.87
"REG","00011","1300",2009,10,1566079933.61
"REG","00011","1400",2009,10,250959109.47
"REG","00011","1500",2009,10,44898568.47
"REG","00011","1600",2009,10,889538.12
"REG","00011","1700",2009,10,5266608.96
"REG","00011","1800",2009,10,18499827.9
"REG","00011","1900",2009,10,228937439.74
"REG","00011","1100",2009,11,298224273.54
"REG","00011","1200",2009,11,1672428493.82
"REG","00011","1300",2009,11,1712554827.65
"REG","00011","1400",2009,11,258097939.71
"REG","00011","1500",2009,11,47889962.36
"REG","00011","1600",2009,11,3060864.92
"REG","00011","1700",2009,11,9614542.62
"REG","00011","1800",2009,11,410682.69
"REG","00011","1900",2009,11,217172337.74
"REG","00011","1100",2009,12,298224273.54
"REG","00011","1200",2009,12,2026776062.73
"REG","00011","1300",2009,12,2034296430.71
"REG","00011","1400",2009,12,290703905.56
"REG","00011","1500",2009,12,72864328.36
"REG","00011","1600",2009,12,6678387.34
"REG","00011","1700",2009,12,16738203.54
"REG","00011","1800",2009,12,1614010.92
"REG","00011","1900",2009,12,229513404.32
"REG","00012","1100",2009,1,1336162724.52
"REG","00012","1200",2009,1,674798965.51
"REG","00012","1300",2009,1,683265422.58
"REG","00012","1400",2009,1,1327696267.45
"REG","00012","1500",2009,1,182023066.91
"REG","00012","1600",2009,1,2175949.72
"REG","00012","1700",2009,1,9163024.23
"REG","00012","1800",2009,1,666870.28
"REG","00012","1900",2009,1,1153327145.33
"REG","00012","1100",2009,2,1351418900.23
"REG","00012","1200",2009,2,1047123413.5
"REG","00012","1300",2009,2,1308818847.1
"REG","00012","1400",2009,2,1089723466.63
"REG","00012","1500",2009,2,192381706.68
"REG","00012","1600",2009,2,5454591.27
"REG","00012","1700",2009,2,29352329.44
"REG","00012","1800",2009,2,25067111.39
"REG","00012","1900",2009,2,946306609.51
"REG","00012","1100",2009,3,1354986549.53
"REG","00012","1200",2009,3,1855919486.81
"REG","00012","1300",2009,3,2007601785.93
"REG","00012","1400",2009,3,1203304250.41
"REG","00012","1500",2009,3,191539311.21
"REG","00012","1600",2009,3,2605940.21
"REG","00012","1700",2009,3,10046894.04
"REG","00012","1800",2009,3,4384523.92
"REG","00012","1900",2009,3,1023590416.95
"REG","00012","1100",2009,4,1357860196.61
"REG","00012","1200",2009,4,2190573375.35
"REG","00012","1300",2009,4,2528895985.13
"REG","00012","1400",2009,4,1019537586.83
"REG","00012","1500",2009,4,527572377.84
"REG","00012","1600",2009,4,2362787.07
"REG","00012","1700",2009,4,11562778.02
"REG","00012","1800",2009,4,608591.79
"REG","00012","1900",2009,4,501773791.73
"REG","00012","1100",2009,5,1355714093.87
"REG","00012","1200",2009,5,2630998321.5
"REG","00012","1300",2009,5,2986241969.26
"REG","00012","1400",2009,5,1000470446.11
"REG","00012","1500",2009,5,188222510.53
"REG","00012","1600",2009,5,4074616.6
"REG","00012","1700",2009,5,16371234.11
"REG","00012","1800",2009,5,18784904.83
"REG","00012","1900",2009,5,843329457.92
"REG","00012","1100",2009,6,1366430169.42
"REG","00012","1200",2009,6,3847453652.94
"REG","00012","1300",2009,6,3992894758.76
"REG","00012","1400",2009,6,1220989063.6
"REG","00012","1500",2009,6,126527776.64
"REG","00012","1600",2009,6,22805308.57
"REG","00012","1700",2009,6,38617412.71
"REG","00012","1800",2009,6,5165516.99
"REG","00012","1900",2009,6,1115438908.09
"REG","00012","1100",2009,7,340564334.09
"REG","00012","1200",2009,7,1951736288.27
"REG","00012","1300",2009,7,1953302095.32
"REG","00012","1400",2009,7,338998527.04
"REG","00012","1500",2009,7,72045039.45
"REG","00012","1600",2009,7,5894963.75
"REG","00012","1700",2009,7,11326183.03
"REG","00012","1800",2009,7,3177566.12
"REG","00012","1900",2009,7,275562272.99
"REG","00012","1100",2009,8,1368491787.74
"REG","00012","1200",2009,8,5330519819
"REG","00012","1300",2009,8,5513647701.46
"REG","00012","1400",2009,8,1185363905.28
"REG","00012","1500",2009,8,91913700.37
"REG","00012","1600",2009,8,1849221.89
"REG","00012","1700",2009,8,11550244.38
"REG","00012","1800",2009,8,2345808.54
"REG","00012","1900",2009,8,1105497035.94
"REG","00012","1100",2009,9,1368546386.82
"REG","00012","1200",2009,9,5647512802.52
"REG","00012","1300",2009,9,6073034994.29
"REG","00012","1400",2009,9,943024195.05
"REG","00012","1500",2009,9,84490889.55
"REG","00012","1600",2009,9,2007100.16
"REG","00012","1700",2009,9,11729760.87
"REG","00012","1800",2009,9,6774670.16
"REG","00012","1900",2009,9,875030636.37
"REG","00012","1100",2009,10,1368732986.53
"REG","00012","1200",2009,10,6357790792.28
"REG","00012","1300",2009,10,6732885686.56
"REG","00012","1400",2009,10,993638092.25
"REG","00012","1500",2009,10,79465007.39
"REG","00012","1600",2009,10,6420027.21
"REG","00012","1700",2009,10,15236807.57
"REG","00012","1800",2009,10,21368788.13
"REG","00012","1900",2009,10,944358653.35
"REG","00012","1100",2009,11,1362786395.55
"REG","00012","1200",2009,11,7118130495.86
"REG","00012","1300",2009,11,7516234532.25
"REG","00012","1400",2009,11,964682359.16
"REG","00012","1500",2009,11,98652005.26
"REG","00012","1600",2009,11,10147085.95
"REG","00012","1700",2009,11,10207596.93
"REG","00012","1800",2009,11,3686683.17
"REG","00012","1900",2009,11,869777548.05
"REG","00012","1100",2009,12,1348145042.47
"REG","00012","1200",2009,12,8410961938.53
"REG","00012","1300",2009,12,8843016672.77
"REG","00012","1400",2009,12,916090308.23
"REG","00012","1500",2009,12,194852616.63
"REG","00012","1600",2009,12,8095148.78
"REG","00012","1700",2009,12,17605083.59
"REG","00012","1800",2009,12,2913957.19
"REG","00012","1900",2009,12,733661583.6
"REG","00013","1100",2009,1,239753750.16
"REG","00013","1200",2009,1,81435997.66
"REG","00013","1300",2009,1,105333961.17
"REG","00013","1400",2009,1,215855786.65
"REG","00013","1500",2009,1,24198020.61
"REG","00013","1600",2009,1,1459675.08
"REG","00013","1700",2009,1,6223425.05
"REG","00013","1800",2009,1,938979.98
"REG","00013","1900",2009,1,197360495.99
"REG","00013","1100",2009,2,239099068.05
"REG","00013","1200",2009,2,212444790.6
"REG","00013","1300",2009,2,223090575.26
"REG","00013","1400",2009,2,228453283.39
"REG","00013","1500",2009,2,22326115.03
"REG","00013","1600",2009,2,3302425.53
"REG","00013","1700",2009,2,15983469.19
"REG","00013","1800",2009,2,14423760.4
"REG","00013","1900",2009,2,233231972.42
"REG","00013","1100",2009,3,237092419.38
"REG","00013","1200",2009,3,315834420.35
"REG","00013","1300",2009,3,338960574.87
"REG","00013","1400",2009,3,213966264.86
"REG","00013","1500",2009,3,18493023.58
"REG","00013","1600",2009,3,3626236.71
"REG","00013","1700",2009,3,11784801.47
"REG","00013","1800",2009,3,3247604.1
"REG","00013","1900",2009,3,206879410.14
"REG","00013","1100",2009,4,236989955.1
"REG","00013","1200",2009,4,387955703.99
"REG","00013","1300",2009,4,439879654.69
"REG","00013","1400",2009,4,185066004.4
"REG","00013","1500",2009,4,18807409.32
"REG","00013","1600",2009,4,2557558.4
"REG","00013","1700",2009,4,4838202.72
"REG","00013","1800",2009,4,1694849.29
"REG","00013","1900",2009,4,170234088.69
"REG","00013","1100",2009,5,236338780.36
"REG","00013","1200",2009,5,503408221.5
"REG","00013","1300",2009,5,541381254.97
"REG","00013","1400",2009,5,198365746.89
"REG","00013","1500",2009,5,20515170
"REG","00013","1600",2009,5,1361688.54
"REG","00013","1700",2009,5,11414873.98
"REG","00013","1800",2009,5,9228309.06
"REG","00013","1900",2009,5,197132071.39
"REG","00013","1100",2009,6,242193258.31
"REG","00013","1200",2009,6,698976815.74
"REG","00013","1300",2009,6,707137342.74
"REG","00013","1400",2009,6,234032731.31
"REG","00013","1500",2009,6,32949510.47
"REG","00013","1600",2009,6,3488438.56
"REG","00013","1700",2009,6,15721435.55
"REG","00013","1800",2009,6,3179119.81
"REG","00013","1900",2009,6,216495337.64
"REG","00013","1100",2009,7,242036632
"REG","00013","1200",2009,7,877026890.76
"REG","00013","1300",2009,7,844987782.02
"REG","00013","1400",2009,7,274075740.74
"REG","00013","1500",2009,7,24698274.71
"REG","00013","1600",2009,7,4472914.11
"REG","00013","1700",2009,7,7088372.13
"REG","00013","1800",2009,7,2976127.77
"REG","00013","1900",2009,7,254969051.82
"REG","00013","1100",2009,8,242036632
"REG","00013","1200",2009,8,987802715.81
"REG","00013","1300",2009,8,954012620.91
"REG","00013","1400",2009,8,275826726.9
"REG","00013","1500",2009,8,26427477.52
"REG","00013","1600",2009,8,1609198.72
"REG","00013","1700",2009,8,5695806.08
"REG","00013","1800",2009,8,5497310.15
"REG","00013","1900",2009,8,258983166.89
"REG","00013","1100",2009,9,241457164.28
"REG","00013","1200",2009,9,1102237071.75
"REG","00013","1300",2009,9,1068628882.2
"REG","00013","1400",2009,9,275065353.83
"REG","00013","1500",2009,9,25042639.63
"REG","00013","1600",2009,9,2263044.83
"REG","00013","1700",2009,9,5953177.09
"REG","00013","1800",2009,9,2276932.51
"REG","00013","1900",2009,9,255989778.97
"REG","00013","1100",2009,10,240409607.45
"REG","00013","1200",2009,10,1250522383.67
"REG","00013","1300",2009,10,1197803631.43
"REG","00013","1400",2009,10,293128359.69
"REG","00013","1500",2009,10,23723397.91
"REG","00013","1600",2009,10,1164467.74
"REG","00013","1700",2009,10,11280796.21
"REG","00013","1800",2009,10,16955479.54
"REG","00013","1900",2009,10,296476769.79
"REG","00013","1100",2009,11,239832806.56
"REG","00013","1200",2009,11,1371365983.31
"REG","00013","1300",2009,11,1317099840.54
"REG","00013","1400",2009,11,294098949.33
"REG","00013","1500",2009,11,23670091.95
"REG","00013","1600",2009,11,891543.47
"REG","00013","1700",2009,11,9942121.41
"REG","00013","1800",2009,11,969076.59
"REG","00013","1900",2009,11,280448511.91
"REG","00013","1100",2009,12,238665175.37
"REG","00013","1200",2009,12,1570102276.28
"REG","00013","1300",2009,12,1534641395.14
"REG","00013","1400",2009,12,274126056.51
"REG","00013","1500",2009,12,27599350.61
"REG","00013","1600",2009,12,8964796.5
"REG","00013","1700",2009,12,17302776.75
"REG","00013","1800",2009,12,1513493.61
"REG","00013","1900",2009,12,256378179.76
"REG","00014","1100",2009,1,91751265.41
"REG","00014","1200",2009,1,29620946.75
"REG","00014","1300",2009,1,23328329.06
"REG","00014","1400",2009,1,98043883.1
"REG","00014","1500",2009,1,17702709.12
"REG","00014","1600",2009,1,1642260.4
"REG","00014","1700",2009,1,965892.52
"REG","00014","1800",2009,1,82331
"REG","00014","1900",2009,1,79747137.1
"REG","00014","1100",2009,2,92702991.99
"REG","00014","1200",2009,2,76583979.15
"REG","00014","1300",2009,2,68938210.29
"REG","00014","1400",2009,2,100348760.85
"REG","00014","1500",2009,2,17475586.08
"REG","00014","1600",2009,2,1398569.94
"REG","00014","1700",2009,2,4514674.65
"REG","00014","1800",2009,2,4155710.33
"REG","00014","1900",2009,2,90144989.81
"REG","00014","1100",2009,3,93265968.71
"REG","00014","1200",2009,3,120174519.25
"REG","00014","1300",2009,3,107752144.86
"REG","00014","1400",2009,3,105688343.1
"REG","00014","1500",2009,3,20509639.93
"REG","00014","1600",2009,3,1162115.91
"REG","00014","1700",2009,3,1507258.47
"REG","00014","1800",2009,3,926183.16
"REG","00014","1900",2009,3,86450028.89
"REG","00014","1100",2009,4,93338524.07
"REG","00014","1200",2009,4,148439103.41
"REG","00014","1300",2009,4,144785625.98
"REG","00014","1400",2009,4,96992001.5
"REG","00014","1500",2009,4,19791896.59
"REG","00014","1600",2009,4,394484.42
"REG","00014","1700",2009,4,1151925.97
"REG","00014","1800",2009,4,107298.53
"REG","00014","1900",2009,4,78064844.99
"REG","00014","1100",2009,5,93338524.07
"REG","00014","1200",2009,5,185685657.66
"REG","00014","1300",2009,5,183416533.7
"REG","00014","1400",2009,5,95607648.03
"REG","00014","1500",2009,5,16850556.04
"REG","00014","1600",2009,5,1047526.8
"REG","00014","1700",2009,5,5765634.27
"REG","00014","1800",2009,5,3128448.54
"REG","00014","1900",2009,5,86603648
"REG","00014","1100",2009,6,93019177.17
"REG","00014","1200",2009,6,235385215.63
"REG","00014","1300",2009,6,229726718.64
"REG","00014","1400",2009,6,98677674.16
"REG","00014","1500",2009,6,20552736.83
"REG","00014","1600",2009,6,796331.18
"REG","00014","1700",2009,6,5219190.9
"REG","00014","1800",2009,6,938788.16
"REG","00014","1900",2009,6,83486585.21
"REG","00014","1100",2009,7,93068090.19
"REG","00014","1200",2009,7,276526964.6
"REG","00014","1300",2009,7,280850108.25
"REG","00014","1400",2009,7,88744946.54
"REG","00014","1500",2009,7,16408381.39
"REG","00014","1600",2009,7,964411.57
"REG","00014","1700",2009,7,2529100.68
"REG","00014","1800",2009,7,1055242.51
"REG","00014","1900",2009,7,74956496.77
"REG","00014","1100",2009,8,93068090.19
"REG","00014","1200",2009,8,307381682.52
"REG","00014","1300",2009,8,315011157.04
"REG","00014","1400",2009,8,85438615.67
"REG","00014","1500",2009,8,18123278.44
"REG","00014","1600",2009,8,786904.07
"REG","00014","1700",2009,8,1682306.91
"REG","00014","1800",2009,8,276798.42
"REG","00014","1900",2009,8,68487538.49
"REG","00014","1100",2009,9,93068090.19
"REG","00014","1200",2009,9,343991993.57
"REG","00014","1300",2009,9,353182607.7
"REG","00014","1400",2009,9,83877476.06
"REG","00014","1500",2009,9,21799836.3
"REG","00014","1600",2009,9,434092.2
"REG","00014","1700",2009,9,1200190.99
"REG","00014","1800",2009,9,265646.21
"REG","00014","1900",2009,9,63109384.76
"REG","00014","1100",2009,10,93068090.19
"REG","00014","1200",2009,10,399692902.71
"REG","00014","1300",2009,10,397167001.06
"REG","00014","1400",2009,10,95593991.84
"REG","00014","1500",2009,10,24456283.05
"REG","00014","1600",2009,10,528339.09
"REG","00014","1700",2009,10,1434400.29
"REG","00014","1800",2009,10,4214414.83
"REG","00014","1900",2009,10,76258184.82
"REG","00014","1100",2009,11,92983560.29
"REG","00014","1200",2009,11,431960303.19
"REG","00014","1300",2009,11,435025050.84
"REG","00014","1400",2009,11,89918812.64
"REG","00014","1500",2009,11,21524852.56
"REG","00014","1600",2009,11,597802
"REG","00014","1700",2009,11,1777444.18
"REG","00014","1800",2009,11,246553.96
"REG","00014","1900",2009,11,69820156.22
"REG","00014","1100",2009,12,91898535.73
"REG","00014","1200",2009,12,495787959.73
"REG","00014","1300",2009,12,497884742.07
"REG","00014","1400",2009,12,89801753.39
"REG","00014","1500",2009,12,21314062.62
"REG","00014","1600",2009,12,2778256.25
"REG","00014","1700",2009,12,5437315.76
"REG","00014","1800",2009,12,492823.26
"REG","00014","1900",2009,12,71639573.54
"REG","00015","1100",2009,1,728386931.17
"REG","00015","1200",2009,1,396804017.04
"REG","00015","1300",2009,1,469644423.76
"REG","00015","1400",2009,1,655546524.45
"REG","00015","1500",2009,1,134994120.68
"REG","00015","1600",2009,1,27239625.06
"REG","00015","1700",2009,1,33620063.6
"REG","00015","1800",2009,1,3425243.82
"REG","00015","1900",2009,1,530358086.13
"REG","00015","1100",2009,2,732886861.17
"REG","00015","1200",2009,2,1124014450.95
"REG","00015","1300",2009,2,1044786442.28
"REG","00015","1400",2009,2,812114869.84
"REG","00015","1500",2009,2,121571411.22
"REG","00015","1600",2009,2,18922269.2
"REG","00015","1700",2009,2,85705803.16
"REG","00015","1800",2009,2,51709571.94
"REG","00015","1900",2009,2,809036564.52
"REG","00015","1100",2009,3,734854655
"REG","00015","1200",2009,3,1873194534.84
"REG","00015","1300",2009,3,1789955289.58
"REG","00015","1400",2009,3,818093900.26
"REG","00015","1500",2009,3,140451167.37
"REG","00015","1600",2009,3,7003567.6
"REG","00015","1700",2009,3,20172739.66
"REG","00015","1800",2009,3,5066156.78
"REG","00015","1900",2009,3,695878061.73
"REG","00015","1100",2009,4,727984139.51
"REG","00015","1200",2009,4,2313891812.63
"REG","00015","1300",2009,4,2327130264.36
"REG","00015","1400",2009,4,714745687.78
"REG","00015","1500",2009,4,107646737.93
"REG","00015","1600",2009,4,4218065.98
"REG","00015","1700",2009,4,26760639.76
"REG","00015","1800",2009,4,2783054.66
"REG","00015","1900",2009,4,632424578.29
"REG","00015","1100",2009,5,727227742.07
"REG","00015","1200",2009,5,3078492730.24
"REG","00015","1300",2009,5,2946648535.65
"REG","00015","1400",2009,5,859071936.66
"REG","00015","1500",2009,5,125351014.66
"REG","00015","1600",2009,5,7340836.5
"REG","00015","1700",2009,5,44381013.56
"REG","00015","1800",2009,5,20000836.2
"REG","00015","1900",2009,5,790761935.26
"REG","00015","1100",2009,6,736690847.05
"REG","00015","1200",2009,6,3949342767.41
"REG","00015","1300",2009,6,3930055471.07
"REG","00015","1400",2009,6,755978143.39
"REG","00015","1500",2009,6,121210515.17
"REG","00015","1600",2009,6,33700249.55
"REG","00015","1700",2009,6,177437578.77
"REG","00015","1800",2009,6,13987412.65
